dataset,defense,feature_set,error_bound,epsilon,closed_world
liberatore,packet-random-gaussian,herrmann,0.18400052500202654,0.3680010500040531,False
liberatore,packet-random-gaussian,panchenko,0.017262698093216077,0.034525396186432154,False
liberatore,packet-random-gaussian,vng++,0.020897562746909883,0.041795125493819765,False
liberatore,packet-random-gaussian,CUMUL,0.02284452990758924,0.04568905981517848,False
liberatore,session-random-255,liberatore,0.05127694365247279,0.10255388730494558,False
liberatore,session-random-255,herrmann,0.12363640027256725,0.2472728005451345,False
liberatore,session-random-255,panchenko,0.027219233616357474,0.05443846723271495,False
liberatore,session-random-255,vng++,0.026421142887738475,0.05284228577547695,False
liberatore,session-random-255,CUMUL,0.02325004387931108,0.04650008775862216,False
liberatore,packet-random-255,liberatore,0.05598134715971897,0.11196269431943794,False
liberatore,packet-random-255,herrmann,0.1392109956345054,0.2784219912690108,False
liberatore,packet-random-255,panchenko,0.018278862917393116,0.03655772583478623,False
liberatore,packet-random-255,vng++,0.021933308468767208,0.043866616937534415,False
liberatore,packet-random-255,CUMUL,0.023121848029351168,0.046243696058702335,False
liberatore,none,liberatore,0.014672074246278075,0.02934414849255615,False
liberatore,none,herrmann,0.014503292281472497,0.029006584562944995,False
liberatore,none,panchenko,0.016278687539864244,0.03255737507972849,False
liberatore,none,vng++,0.02539317131230479,0.05078634262460958,False
liberatore,none,CUMUL,0.02498362513847552,0.04996725027695104,False
liberatore,session-random-gaussian,liberatore,0.13580474237468046,0.2716094847493609,False
liberatore,session-random-gaussian,herrmann,0.3006054363941794,0.6012108727883588,False
liberatore,session-random-gaussian,panchenko,0.03230687832183585,0.0646137566436717,False
liberatore,session-random-gaussian,vng++,0.02866374152420026,0.05732748304840052,False
liberatore,session-random-gaussian,CUMUL,0.02727972936989384,0.05455945873978768,False
liberatore,packet-random-gaussian,liberatore,0.1513339876851772,0.3026679753703544,False
liberatore,packet-random-gaussian,herrmann,0.24036484957245005,0.4807296991449001,False
liberatore,packet-random-gaussian,panchenko,0.02165245035351409,0.04330490070702818,False
liberatore,packet-random-gaussian,vng++,0.024770228553271014,0.04954045710654203,False
liberatore,packet-random-gaussian,CUMUL,0.026465721467131414,0.05293144293426283,False
liberatore,session-random-255,liberatore,0.05790164705506376,0.11580329411012752,False
liberatore,session-random-255,herrmann,0.12794775134752082,0.25589550269504163,False
liberatore,session-random-255,panchenko,0.031089302926912955,0.06217860585382591,False
liberatore,session-random-255,vng++,0.033157629608552695,0.06631525921710539,False
liberatore,session-random-255,CUMUL,0.027703315474952434,0.05540663094990487,False
liberatore,packet-random-255,liberatore,0.052363313801887384,0.10472662760377477,False
liberatore,packet-random-255,herrmann,0.1629305133871911,0.3258610267743822,False
liberatore,packet-random-255,panchenko,0.020616424553221532,0.041232849106443065,False
liberatore,packet-random-255,vng++,0.027196560146236635,0.05439312029247327,False
liberatore,packet-random-255,CUMUL,0.024022248572346885,0.04804449714469377,False
liberatore,none,liberatore,0.017703332705605125,0.03540666541121025,False
liberatore,none,herrmann,0.017076504237431334,0.03415300847486267,False
liberatore,none,panchenko,0.01626270304011047,0.03252540608022094,False
liberatore,none,vng++,0.024424625350167425,0.04884925070033485,False
liberatore,none,CUMUL,0.023369709512157645,0.04673941902431529,False
liberatore,session-random-gaussian,liberatore,0.13029563033927868,0.26059126067855737,False
liberatore,session-random-gaussian,herrmann,0.2956962168647921,0.5913924337295842,False
liberatore,session-random-gaussian,panchenko,0.034675996826889995,0.06935199365377999,False
liberatore,session-random-gaussian,vng++,0.029613439180551083,0.059226878361102166,False
liberatore,session-random-gaussian,CUMUL,0.02479155589951917,0.04958311179903834,False
liberatore,packet-random-gaussian,liberatore,0.18307026724144337,0.36614053448288675,False
liberatore,packet-random-gaussian,herrmann,0.22505530928139467,0.45011061856278933,False
liberatore,packet-random-gaussian,panchenko,0.021475312641176973,0.042950625282353945,False
liberatore,packet-random-gaussian,vng++,0.025834351030276384,0.05166870206055277,False
liberatore,packet-random-gaussian,CUMUL,0.024305181225275762,0.048610362450551524,False
liberatore,session-random-255,liberatore,0.060992918161227455,0.12198583632245491,False
liberatore,session-random-255,herrmann,0.1316880291583444,0.2633760583166888,False
liberatore,session-random-255,panchenko,0.03188650111807338,0.06377300223614676,False
liberatore,session-random-255,vng++,0.03348468078398968,0.06696936156797936,False
liberatore,session-random-255,CUMUL,0.026106081064715646,0.05221216212943129,False
liberatore,packet-random-255,liberatore,0.07557805939093938,0.15115611878187876,False
liberatore,packet-random-255,herrmann,0.15113588980460116,0.3022717796092023,False
liberatore,packet-random-255,panchenko,0.022401642405496948,0.044803284810993896,False
liberatore,packet-random-255,vng++,0.026871242425414485,0.05374248485082897,False
liberatore,packet-random-255,CUMUL,0.025066685134252985,0.05013337026850597,False
liberatore,none,liberatore,0.013745584028600249,0.027491168057200498,False
liberatore,none,herrmann,0.014967352718605373,0.029934705437210746,False
liberatore,none,panchenko,0.014990634805853635,0.02998126961170727,False
liberatore,none,vng++,0.021174557660963683,0.042349115321927366,False
liberatore,none,CUMUL,0.022093737855122163,0.044187475710244326,False
liberatore,session-random-gaussian,liberatore,0.15101392601493518,0.30202785202987037,False
liberatore,session-random-gaussian,herrmann,0.3000834537975202,0.6001669075950404,False
liberatore,session-random-gaussian,panchenko,0.03333987556194394,0.06667975112388788,False
liberatore,session-random-gaussian,vng++,0.02659823264544403,0.05319646529088806,False
liberatore,session-random-gaussian,CUMUL,0.024582611499786345,0.04916522299957269,False
liberatore,packet-random-gaussian,liberatore,0.16593503454341774,0.3318700690868355,False
liberatore,packet-random-gaussian,herrmann,0.24916770165278848,0.49833540330557696,False
liberatore,packet-random-gaussian,panchenko,0.0197954979476224,0.0395909958952448,False
liberatore,packet-random-gaussian,vng++,0.023851563945049,0.047703127890098,False
liberatore,packet-random-gaussian,CUMUL,0.02297661396982126,0.04595322793964252,False
liberatore,session-random-255,liberatore,0.05892362888254617,0.11784725776509233,False
liberatore,session-random-255,herrmann,0.13091454506614988,0.26182909013229977,False
liberatore,session-random-255,panchenko,0.029457309428245586,0.05891461885649117,False
liberatore,session-random-255,vng++,0.03041972774568936,0.06083945549137872,False
liberatore,session-random-255,CUMUL,0.024653226561880192,0.049306453123760384,False
liberatore,packet-random-255,liberatore,0.06064105614998946,0.12128211229997891,False
liberatore,packet-random-255,herrmann,0.1530300824212796,0.3060601648425592,False
liberatore,packet-random-255,panchenko,0.019360338737278743,0.038720677474557486,False
liberatore,packet-random-255,vng++,0.024279015337671014,0.04855803067534203,False
liberatore,packet-random-255,CUMUL,0.024222820606601903,0.048445641213203806,False
liberatore,none,liberatore,0.013722577820393935,0.02744515564078787,False
liberatore,none,herrmann,0.012864846784699862,0.025729693569399723,False
liberatore,none,panchenko,0.013321543216294569,0.026643086432589138,False
liberatore,none,vng++,0.0221303533376911,0.0442607066753822,False
liberatore,none,CUMUL,0.021057264051384715,0.04211452810276943,False
liberatore,session-random-gaussian,liberatore,0.1250150352942533,0.2500300705885066,False
liberatore,session-random-gaussian,herrmann,0.30601215330461434,0.6120243066092287,False
liberatore,session-random-gaussian,panchenko,0.030711941199322412,0.061423882398644825,False
liberatore,session-random-gaussian,vng++,0.026414256178169903,0.052828512356339806,False
liberatore,session-random-gaussian,CUMUL,0.02171890901238654,0.04343781802477308,False
liberatore,packet-random-gaussian,liberatore,0.1764625918802014,0.3529251837604028,False
liberatore,packet-random-gaussian,herrmann,0.2380004817288925,0.476000963457785,False
liberatore,packet-random-gaussian,panchenko,0.01987830404508221,0.03975660809016442,False
liberatore,packet-random-gaussian,vng++,0.024342636978631108,0.048685273957262215,False
liberatore,packet-random-gaussian,CUMUL,0.022375366625251716,0.04475073325050343,False
liberatore,session-random-255,liberatore,0.057056105653521,0.114112211307042,False
liberatore,session-random-255,herrmann,0.13164615689120712,0.26329231378241424,False
liberatore,session-random-255,panchenko,0.02987743129688168,0.05975486259376336,False
liberatore,session-random-255,vng++,0.026649433511052617,0.053298867022105234,False
liberatore,session-random-255,CUMUL,0.023195959137676962,0.046391918275353924,False
liberatore,packet-random-255,liberatore,0.055627587195930986,0.11125517439186197,False
liberatore,packet-random-255,herrmann,0.1573612948434853,0.3147225896869706,False
liberatore,packet-random-255,panchenko,0.019779585343536105,0.03955917068707221,False
liberatore,packet-random-255,vng++,0.02443527032808899,0.04887054065617798,False
liberatore,packet-random-255,CUMUL,0.02138504248599736,0.04277008497199472,False
