dataset,defense,feature_set,error_bound,epsilon,closed_world
liberatore,packet-random-gaussian,herrmann,0.6921507888607257,0.69914221097043,True
liberatore,packet-random-gaussian,panchenko,0.12317471221717934,0.12441890122947408,True
liberatore,packet-random-gaussian,vng++,0.15292644494746818,0.15447115651259413,True
liberatore,packet-random-gaussian,CUMUL,0.10207230260685138,0.10310333596651655,True
liberatore,session-random-255,liberatore,0.1729173199406155,0.17466395953597524,True
liberatore,session-random-255,herrmann,0.11708442257990867,0.11826709351505926,True
liberatore,session-random-255,panchenko,0.17061794749092343,0.17234136110194287,True
liberatore,session-random-255,vng++,0.2024094735087849,0.2044540136452373,True
liberatore,session-random-255,CUMUL,0.10603950875899573,0.1071106149080765,True
liberatore,packet-random-255,liberatore,0.38376160217493743,0.38763798199488625,True
liberatore,packet-random-255,herrmann,0.5968654824688663,0.6028944267362286,True
liberatore,packet-random-255,panchenko,0.12827229717450275,0.12956797694394218,True
liberatore,packet-random-255,vng++,0.1638806293232778,0.16553598921543214,True
liberatore,packet-random-255,CUMUL,0.10508808316857028,0.1061495789581518,True
liberatore,none,liberatore,0.06316506323941361,0.06380309418122586,True
liberatore,none,herrmann,0.05534712325912137,0.055906185110223605,True
liberatore,none,panchenko,0.0649827028644275,0.06563909380245202,True
liberatore,none,vng++,0.09451130660404201,0.09546596626670911,True
liberatore,none,CUMUL,0.06932741976313864,0.07002769673044307,True
liberatore,session-random-gaussian,liberatore,0.39791976895018705,0.4019391605557445,True
liberatore,session-random-gaussian,herrmann,0.4010212227932148,0.40507194221536846,True
liberatore,session-random-gaussian,panchenko,0.2316524543456345,0.23399237812690352,True
liberatore,session-random-gaussian,vng++,0.13860232558457136,0.1400023490753246,True
liberatore,session-random-gaussian,CUMUL,0.07672293360667383,0.07749791273401396,True
liberatore,packet-random-gaussian,liberatore,0.631804522641617,0.6381863865066838,True
liberatore,packet-random-gaussian,herrmann,0.6411862961407624,0.6476629253947095,True
liberatore,packet-random-gaussian,panchenko,0.10563582162097947,0.10670285012220147,True
liberatore,packet-random-gaussian,vng++,0.11627864853833404,0.11745318034175156,True
liberatore,packet-random-gaussian,CUMUL,0.08003516551462277,0.08084360152992198,True
liberatore,session-random-255,liberatore,0.1449047390974198,0.14636842333072705,True
liberatore,session-random-255,herrmann,0.10602771536659589,0.1070987023905009,True
liberatore,session-random-255,panchenko,0.13407944293877355,0.1354337807462359,True
liberatore,session-random-255,vng++,0.15800961544017836,0.15960567216179633,True
liberatore,session-random-255,CUMUL,0.08041602916498128,0.08122831228785989,True
liberatore,packet-random-255,liberatore,0.40795361009624,0.4120743536325656,True
liberatore,packet-random-255,herrmann,0.5822979028751508,0.5881796998738897,True
liberatore,packet-random-255,panchenko,0.11074406456367898,0.11186269147846362,True
liberatore,packet-random-255,vng++,0.1285454161709975,0.12984385471817927,True
liberatore,packet-random-255,CUMUL,0.08297739829704354,0.0838155538353975,True
liberatore,none,liberatore,0.046343748200235554,0.0468118668689248,True
liberatore,none,herrmann,0.033731351887095584,0.034072072613227866,True
liberatore,none,panchenko,0.05065584703003588,0.05116752225256149,True
liberatore,none,vng++,0.10398059829928387,0.10503090737301402,True
liberatore,none,CUMUL,0.06692441546350944,0.06760041966011054,True
liberatore,session-random-gaussian,liberatore,0.4023072057526952,0.4063709149017123,True
liberatore,session-random-gaussian,herrmann,0.4010446411591507,0.4050955971304553,True
liberatore,session-random-gaussian,panchenko,0.2319024221983463,0.2342448709074205,True
liberatore,session-random-gaussian,vng++,0.1426548165417089,0.14409577428455445,True
liberatore,session-random-gaussian,CUMUL,0.0753838174508991,0.07614527015242334,True
liberatore,packet-random-gaussian,liberatore,0.5797125923472192,0.5855682750982012,True
liberatore,packet-random-gaussian,herrmann,0.6637361067110981,0.6704405118293919,True
liberatore,packet-random-gaussian,panchenko,0.09155073318382566,0.09247548806447037,True
liberatore,packet-random-gaussian,vng++,0.12045083872621906,0.12166751386486774,True
liberatore,packet-random-gaussian,CUMUL,0.0732207476176179,0.07396035112890698,True
liberatore,session-random-255,liberatore,0.15181932799696476,0.15335285656259068,True
liberatore,session-random-255,herrmann,0.09829920283997289,0.0992921240807807,True
liberatore,session-random-255,panchenko,0.13694740351712012,0.13833071062335364,True
liberatore,session-random-255,vng++,0.16276010920745665,0.16440415071460268,True
liberatore,session-random-255,CUMUL,0.07679218479204948,0.07756786342631261,True
liberatore,packet-random-255,liberatore,0.37208064509631816,0.3758390354508264,True
liberatore,packet-random-255,herrmann,0.5613008905266637,0.5669705964915794,True
liberatore,packet-random-255,panchenko,0.09525045522563302,0.09621258103599296,True
liberatore,packet-random-255,vng++,0.13272202042328562,0.1340626468922077,True
liberatore,packet-random-255,CUMUL,0.07549168690089882,0.0762542291928271,True
liberatore,none,liberatore,0.0490182837615029,0.04951341794091202,True
liberatore,none,herrmann,0.03938757793278642,0.039785432255339814,True
liberatore,none,panchenko,0.054717872067783654,0.05527057784624611,True
liberatore,none,vng++,0.1135766311532249,0.11472386985174232,True
liberatore,none,CUMUL,0.08353256478483861,0.08437632806549354,True
liberatore,session-random-gaussian,liberatore,0.428705224135565,0.43303557993491415,True
liberatore,session-random-gaussian,herrmann,0.40732761902439907,0.41144203941858487,True
liberatore,session-random-gaussian,panchenko,0.2795401777161922,0.28236381587494164,True
liberatore,session-random-gaussian,vng++,0.1598739640164219,0.1614888525418403,True
liberatore,session-random-gaussian,CUMUL,0.09308541382836029,0.09402567053369727,True
liberatore,packet-random-gaussian,liberatore,0.5345595554858465,0.5399591469554006,True
liberatore,packet-random-gaussian,herrmann,0.708734800310671,0.7158937376875465,True
liberatore,packet-random-gaussian,panchenko,0.1186736800842701,0.11987240412552534,True
liberatore,packet-random-gaussian,vng++,0.13838605245226943,0.1397838913659287,True
liberatore,packet-random-gaussian,CUMUL,0.0940793149296259,0.09502961104002616,True
liberatore,session-random-255,liberatore,0.16357998147218644,0.16523230451736004,True
liberatore,session-random-255,herrmann,0.0932514109205367,0.09419334436417848,True
liberatore,session-random-255,panchenko,0.1559469895671462,0.15752221168398606,True
liberatore,session-random-255,vng++,0.1878991410714317,0.18979711219336537,True
liberatore,session-random-255,CUMUL,0.09684660752407946,0.09782485608492876,True
liberatore,packet-random-255,liberatore,0.36907688015312223,0.37280492944759824,True
liberatore,packet-random-255,herrmann,0.564685628437824,0.5703895236745697,True
liberatore,packet-random-255,panchenko,0.11964026946884487,0.12084875703923725,True
liberatore,packet-random-255,vng++,0.145800397426952,0.14727312871409293,True
liberatore,packet-random-255,CUMUL,0.09767837444017935,0.09866502468704985,True
liberatore,none,liberatore,0.07574784659810625,0.07651297636172348,True
liberatore,none,herrmann,0.06675030463043193,0.06742455013174942,True
liberatore,none,panchenko,0.07894786098708932,0.07974531412837306,True
liberatore,none,vng++,0.12144948333444643,0.12267624579237012,True
liberatore,none,CUMUL,0.09523019720153719,0.0961921183853911,True
liberatore,session-random-gaussian,liberatore,0.42592021840877864,0.4302224428371501,True
liberatore,session-random-gaussian,herrmann,0.41981055779679677,0.4240510684816129,True
liberatore,session-random-gaussian,panchenko,0.2536420707291868,0.25620411184766345,True
liberatore,session-random-gaussian,vng++,0.14789727467487682,0.1493911865402796,True
liberatore,session-random-gaussian,CUMUL,0.09911111803996571,0.1001122404444098,True
liberatore,packet-random-gaussian,liberatore,0.555838739636987,0.561453272360593,True
liberatore,packet-random-gaussian,herrmann,0.6868960574324381,0.6938344014469071,True
liberatore,packet-random-gaussian,panchenko,0.11894546668994364,0.12014693605044813,True
liberatore,packet-random-gaussian,vng++,0.13050130890152026,0.13181950394092956,True
liberatore,packet-random-gaussian,CUMUL,0.09905555728766119,0.10005611847238505,True
liberatore,session-random-255,liberatore,0.1792225952827742,0.18103292452805478,True
liberatore,session-random-255,herrmann,0.124532496277301,0.125790400280102,True
liberatore,session-random-255,panchenko,0.16116889537131868,0.162796864011433,True
liberatore,session-random-255,vng++,0.17192909842728185,0.17366575598715336,True
liberatore,session-random-255,CUMUL,0.10161494834728331,0.10264136196695284,True
liberatore,packet-random-255,liberatore,0.3798852566934642,0.38372248150854965,True
liberatore,packet-random-255,herrmann,0.5885376730003175,0.5944824979801187,True
liberatore,packet-random-255,panchenko,0.1256771436552196,0.12694660975274707,True
liberatore,packet-random-255,vng++,0.13924210259322306,0.1406485884780031,True
liberatore,packet-random-255,CUMUL,0.10072388989695667,0.10174130292621887,True
